applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"fa0235fc20f7468f8199b03b3f88da4e",conanapp2,conanapp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"315fe946595344768fee16809a819b4e",Autoapps,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa0235fc20f7468f8199b03b3f88da4e",conanapp2,conanapp2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8672316968,,,,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,18,"315fe946595344768fee16809a819b4e",Autoapps,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa0235fc20f7468f8199b03b3f88da4e",conanapp2,conanapp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,18,"315fe946595344768fee16809a819b4e",Autoapps,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd5c371386fd4246b5e8262d7f860432",pyapp2,pyapp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4788ef3cfda54aec8f261bbdbbeefd76",Ide,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b62e69eeceb4e1aad586201f27ff7b5",wg10,wg10,0,0,0,0,0,1,1,0,0,80,0,0,26,0,4,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,1641596049,0,0,0,0,0,1,1,0,0,80,0,0,26,0,4,44,"315fe946595344768fee16809a819b4e",Autoapps,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b62e69eeceb4e1aad586201f27ff7b5",wg10,wg10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119709240,2126461431,,,0,0,0,0,0,1,1,0,0,79,0,0,25,0,4,45,"315fe946595344768fee16809a819b4e",Autoapps,2021-10-01,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
"5b62e69eeceb4e1aad586201f27ff7b5",wg10,wg10,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3457802413,6742801040,,431997654,21,0,0,0,0,1,1,0,0,78,0,0,24,0,4,45,"315fe946595344768fee16809a819b4e",Autoapps,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b62e69eeceb4e1aad586201f27ff7b5",wg10,wg10,0,0,0,0,0,1,0,0,0,65,0,0,22,0,4,45,10,21,0,0,0,0,0,0,0,0,14,0,0,2,0,2,27,3312002360,8298002088,8298002088,7251202117,0,0,0,0,0,2,1,0,0,129,0,0,44,0,6,63,"315fe946595344768fee16809a819b4e",Autoapps,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b62e69eeceb4e1aad586201f27ff7b5",wg10,wg10,0,0,0,0,0,0,1,0,0,16,0,0,13,0,0,4,5,0,0,0,0,0,1,1,0,0,64,0,0,25,0,2,21,10344369709,11749664332,11749664332,11255106935,0,0,0,0,0,1,1,0,0,81,0,0,32,0,4,46,"315fe946595344768fee16809a819b4e",Autoapps,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b62e69eeceb4e1aad586201f27ff7b5",wg10,wg10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,4924796262,0,0,0,0,0,1,1,0,0,81,0,0,35,0,4,46,"315fe946595344768fee16809a819b4e",Autoapps,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
